customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_One year,Contract_Two year,MonthlyCostPerService
1875-QIVME,Female,0,1,0,2,1,Yes,No,No,Yes,Yes,Yes,Yes,1,104.4,242.8,1,True,False,False,True,False,False,False,34.800000000000004
6727-IOTLZ,Male,0,1,0,14,1,No,No,Yes,Yes,Yes,Yes,Yes,0,81.95,1181.75,0,False,False,False,False,True,False,True,5.463333333333334
0691-JVSYA,Female,0,1,0,53,1,No,No,No,Yes,No,Yes,Yes,1,94.85,5000.2,1,True,False,False,False,False,True,False,1.7564814814814813
5918-VUKWP,Female,0,0,0,32,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.55,654.55,0,False,True,False,False,False,True,False,0.6227272727272728
1744-JHKYS,Female,0,1,0,34,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.7,780.2,0,False,True,False,True,False,False,False,0.7057142857142857
2656-FMOKZ,Female,1,0,0,15,1,Yes,No,No,No,No,No,No,1,74.45,1145.7,1,True,False,False,False,True,False,False,4.653125
2070-FNEXE,Female,1,0,0,7,1,No,Yes,No,No,No,No,No,0,76.45,503.6,1,True,False,False,False,False,False,False,9.55625
5947-SGKCL,Female,0,1,1,15,1,Yes,No,Yes,Yes,No,Yes,Yes,1,105.35,1559.25,0,True,False,False,False,False,False,False,6.584375
3712-PKXZA,Male,0,1,0,61,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.55,1252.0,0,False,True,True,False,False,True,False,0.33145161290322583
6317-YPKDH,Female,0,0,0,1,0,No phone service,No,Yes,No,No,No,No,0,29.95,29.95,1,False,False,False,False,False,False,False,14.975
6582-OIVSP,Female,0,0,0,1,1,No,No,No,No,No,No,No,0,45.3,45.3,0,False,False,False,False,True,False,False,22.65
9367-WXLCH,Male,0,0,0,8,1,Yes,No,No,No,No,No,Yes,0,84.5,662.65,1,True,False,False,False,False,False,False,9.38888888888889
5524-KHNJP,Male,0,1,1,33,1,No,Yes,No,Yes,No,Yes,Yes,0,74.75,2453.3,0,False,False,True,False,False,True,False,2.198529411764706
1918-ZBFQJ,Female,0,0,0,13,1,No,No,Yes,Yes,No,No,No,1,79.25,1111.65,1,True,False,False,True,False,False,False,5.660714285714286
1024-GUALD,Female,0,1,0,1,0,No phone service,No,No,No,No,No,No,1,24.8,24.8,1,False,False,False,True,False,False,False,12.4
4827-USJHP,Male,0,0,0,20,1,No,No,Yes,No,No,No,No,1,51.8,1023.85,0,False,False,False,False,True,False,False,2.4666666666666663
8167-GJLRN,Male,0,0,0,3,0,No phone service,No,No,No,Yes,No,No,0,30.4,82.15,0,False,False,False,True,False,False,False,7.6
0956-SYCWG,Female,0,0,0,13,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.65,244.8,0,False,True,False,True,False,True,False,1.4035714285714285
8017-UVSZU,Female,0,1,0,40,1,Yes,No,Yes,No,No,No,No,0,56.6,2379.1,0,False,False,True,False,False,False,False,1.380487804878049
7100-FQPRV,Male,0,1,1,43,1,Yes,Yes,No,No,Yes,No,Yes,1,71.9,3173.35,0,False,False,True,False,False,True,False,1.6340909090909093
2472-OVKUP,Male,0,1,0,6,1,No,No,Yes,Yes,No,No,Yes,1,91.0,531.0,1,True,False,False,True,False,False,False,13.0
2984-RGEYA,Female,0,1,1,69,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.75,1375.4,0,False,True,False,False,False,False,True,0.28214285714285714
9680-NIAUV,Female,0,1,1,72,1,Yes,Yes,Yes,Yes,No,Yes,Yes,0,109.7,8129.3,0,True,False,True,False,False,False,True,1.5027397260273974
2146-EGVDT,Male,0,1,1,59,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.3,1192.7,0,False,True,True,False,False,False,True,0.32166666666666666
2604-IJPDU,Female,0,1,0,20,1,No,Yes,Yes,No,Yes,Yes,No,1,96.55,1901.65,0,True,False,False,True,False,False,False,4.597619047619047
9178-JHUVJ,Male,0,1,1,24,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,24.1,587.4,0,False,True,False,False,False,False,True,0.9640000000000001
6168-YBYNP,Male,0,0,0,59,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,111.35,6519.75,0,True,False,False,True,False,False,False,1.8558333333333332
7255-SSFBC,Male,0,1,1,72,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,112.25,8041.65,0,True,False,False,False,False,False,True,1.5376712328767124
3645-DEYGF,Male,0,0,1,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.75,20.75,0,False,True,False,False,True,False,False,10.375
9323-HGFWY,Female,0,1,0,27,1,No,Yes,No,No,Yes,Yes,Yes,1,101.9,2681.15,0,True,False,True,False,False,True,False,3.6392857142857147
8544-GOQSH,Female,0,0,0,14,1,No,No,Yes,No,Yes,No,No,1,80.05,1112.3,0,True,False,True,False,False,False,False,5.336666666666667
3363-DTIVD,Male,0,1,1,71,1,Yes,Yes,No,Yes,No,Yes,Yes,0,105.55,7405.5,0,True,False,False,True,False,False,True,1.4659722222222222
7018-WBJNK,Male,0,0,1,13,1,No,No,No,No,No,Yes,No,1,78.3,1033.95,0,True,False,True,False,False,False,False,5.5928571428571425
9142-KZXOP,Male,0,0,0,44,1,No,No,No,No,No,No,No,0,68.85,2958.95,0,True,False,True,False,False,False,False,1.5299999999999998
7674-YTAFD,Female,0,0,0,33,1,No,No,Yes,No,Yes,No,No,1,79.95,2684.85,0,True,False,False,False,False,True,False,2.351470588235294
6348-SNFUS,Male,0,1,1,72,0,No phone service,Yes,Yes,Yes,Yes,No,Yes,1,55.45,4179.2,0,False,False,True,False,False,False,True,0.7595890410958904
1285-OKIPP,Male,0,0,0,1,1,No,No,No,No,No,No,Yes,0,79.9,79.9,1,True,False,False,True,False,False,False,39.95
7825-ECJRF,Female,0,0,0,19,1,No,Yes,No,Yes,Yes,Yes,Yes,1,106.6,1934.45,1,True,False,False,True,False,False,False,5.33
1347-KTTTA,Male,0,1,0,64,1,No,No,Yes,Yes,Yes,Yes,Yes,1,102.45,6654.1,0,True,False,True,False,False,True,False,1.5761538461538462
7841-TZDMQ,Male,0,0,0,2,1,No,No,No,No,No,No,No,1,46.0,84.5,1,False,False,True,False,False,False,False,15.333333333333334
4195-NZGTA,Female,0,0,0,1,0,No phone service,No,No,No,No,No,No,0,25.25,25.25,0,False,False,False,True,False,False,False,12.625
7157-SMCFK,Male,0,0,1,61,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.75,1124.2,0,False,True,False,False,True,False,True,0.3185483870967742
4709-LKHYG,Female,0,1,1,29,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.0,540.05,0,False,True,False,True,False,True,False,0.6666666666666666
2504-DSHIH,Male,1,1,0,23,1,Yes,No,No,No,No,No,Yes,0,86.8,1975.85,0,True,False,False,True,False,False,False,3.6166666666666667
0699-NDKJM,Female,0,1,0,57,0,No phone service,Yes,Yes,Yes,No,Yes,Yes,1,58.75,3437.45,0,False,False,False,False,False,False,False,1.0129310344827587
9286-BHDQG,Male,0,1,1,72,0,No phone service,Yes,Yes,Yes,Yes,No,No,0,45.25,3139.8,0,False,False,True,False,False,False,True,0.6198630136986302
0230-WEQUW,Male,0,1,0,66,0,No phone service,Yes,Yes,Yes,Yes,Yes,No,1,56.6,3789.2,0,False,False,False,False,False,False,True,0.8447761194029851
2040-LDIWQ,Male,0,1,1,65,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,84.2,5324.5,0,False,False,False,False,False,False,True,1.2757575757575759
6496-JDSSB,Female,0,0,0,8,1,No,No,No,No,No,Yes,No,1,80.0,624.6,0,True,False,False,False,False,False,False,8.88888888888889
9408-SSNVZ,Female,0,0,0,4,1,No,No,No,No,No,No,No,1,70.15,268.35,1,True,False,False,True,False,False,False,14.030000000000001
4443-EMBNA,Female,0,1,0,71,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.75,1836.9,0,False,True,False,False,False,False,True,0.34375
6469-MRVET,Male,0,1,1,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.2,20.2,0,False,True,False,True,False,True,False,10.1
0742-MOABM,Male,0,1,0,4,1,No,No,No,No,Yes,No,No,0,50.05,179.35,1,False,False,False,False,True,False,False,10.01
5961-VUSRV,Female,0,0,0,12,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.35,219.35,0,False,True,False,False,False,True,False,1.4884615384615385
6778-JFCMK,Male,0,0,0,24,0,No phone service,Yes,No,No,No,Yes,Yes,1,50.6,1288.75,0,False,False,False,False,True,True,False,2.024
6341-JVQGF,Female,0,1,1,31,1,No,Yes,No,Yes,Yes,Yes,Yes,1,81.15,2545.75,0,False,False,False,False,True,True,False,2.5359375
2232-DMLXU,Female,0,1,0,1,1,No,No,No,No,No,Yes,No,0,55.2,55.2,1,False,False,False,False,True,False,False,27.6
4811-JBUVU,Male,0,0,0,30,1,Yes,No,No,No,Yes,No,Yes,1,89.9,2723.15,0,True,False,True,False,False,False,False,2.9000000000000004
0945-TSONX,Female,0,1,1,47,1,Yes,Yes,Yes,No,Yes,Yes,Yes,1,85.3,4107.25,0,False,False,True,False,False,False,True,1.7770833333333333
2651-ZCBXV,Male,0,0,0,54,1,Yes,Yes,Yes,No,Yes,Yes,Yes,1,108.0,5760.65,0,True,False,True,False,False,False,True,1.9636363636363636
3316-UWXUY,Male,0,0,0,50,1,No,Yes,Yes,No,Yes,No,Yes,1,93.5,4747.5,0,True,False,True,False,False,False,False,1.8333333333333333
8937-RDTHP,Male,0,0,0,1,1,No,Yes,No,No,No,No,Yes,1,84.6,84.6,1,True,False,False,False,True,False,False,42.3
7083-MIOPC,Female,0,0,0,72,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.25,1566.9,0,False,True,True,False,False,False,True,0.2773972602739726
1984-GPTEH,Female,0,0,0,29,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.15,702.0,0,False,True,False,True,False,False,False,0.8383333333333333
1251-KRREG,Male,0,0,0,2,1,Yes,No,Yes,No,No,No,No,1,54.4,114.1,1,False,False,False,False,True,False,False,18.133333333333333
0621-JFHOL,Female,0,0,0,10,0,No phone service,No,No,No,Yes,No,No,1,29.6,299.05,0,False,False,False,False,True,False,True,2.690909090909091
9903-LYSAB,Male,0,1,0,18,1,Yes,No,No,No,No,No,No,1,73.15,1305.95,0,True,False,False,True,False,False,False,3.85
0094-OIFMO,Female,1,0,0,11,1,No,No,Yes,No,No,Yes,Yes,1,95.0,1120.3,1,True,False,False,True,False,False,False,7.916666666666667
9227-UAQFT,Male,0,0,0,16,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.75,284.35,0,False,True,False,False,True,False,True,1.161764705882353
7301-ABVAD,Female,0,0,0,72,1,Yes,No,Yes,Yes,Yes,Yes,Yes,0,86.6,6350.5,0,False,False,False,False,False,False,True,1.1863013698630136
6614-FHDBO,Male,0,0,0,72,1,Yes,No,Yes,Yes,Yes,Yes,Yes,0,109.2,7878.3,0,True,False,False,False,False,False,True,1.4958904109589042
7576-ASEJU,Female,0,1,1,41,1,No,Yes,No,No,Yes,Yes,Yes,1,74.7,3187.65,0,False,False,True,False,False,True,False,1.7785714285714287
9058-HRZSV,Female,1,1,0,65,1,No,Yes,Yes,Yes,No,No,Yes,0,94.4,6126.15,0,True,False,False,True,False,False,False,1.4303030303030304
4522-AKYLR,Female,1,0,0,13,1,No,No,Yes,Yes,No,No,No,1,54.8,731.3,0,False,False,False,True,False,False,False,3.914285714285714
0221-WMXNQ,Male,1,0,0,4,1,No,Yes,No,No,No,No,No,0,75.35,273.4,0,True,False,False,True,False,False,False,15.069999999999999
0303-UNCIP,Male,0,0,0,41,1,Yes,No,No,Yes,No,No,Yes,0,65.0,2531.8,0,False,False,False,False,True,True,False,1.5476190476190477
9947-OTFQU,Male,1,0,0,15,1,No,No,Yes,No,No,No,No,1,74.4,1074.3,1,True,False,False,True,False,False,False,4.65
0322-YINQP,Male,0,0,0,1,1,No,Yes,No,No,No,No,No,1,48.55,48.55,1,False,False,False,False,True,False,False,24.275
0959-WHOKV,Male,0,0,0,42,1,Yes,Yes,Yes,Yes,No,No,Yes,1,99.0,4298.45,0,True,False,False,True,False,True,False,2.302325581395349
4075-JFPGR,Female,0,1,0,51,1,No,Yes,Yes,Yes,No,Yes,No,1,93.5,4619.55,0,True,False,False,True,False,True,False,1.7980769230769231
4629-NRXKX,Female,0,1,1,2,1,No,No,No,No,No,No,No,0,70.4,147.15,1,True,False,False,True,False,False,False,23.46666666666667
9514-JDSKI,Male,1,1,0,1,0,No phone service,No,Yes,No,No,Yes,No,0,40.2,40.2,1,False,False,False,True,False,False,False,20.1
3282-ZISZV,Male,0,0,1,32,1,Yes,No,Yes,Yes,Yes,Yes,Yes,0,83.7,2633.3,0,False,False,True,False,False,True,False,2.5363636363636366
3675-YDUPJ,Male,0,0,0,10,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.85,193.05,0,False,True,False,False,True,False,False,1.8045454545454547
4111-BNXIF,Female,0,1,1,67,0,No phone service,No,Yes,Yes,Yes,Yes,Yes,1,59.55,4103.9,0,False,False,False,True,False,False,True,0.8757352941176471
7017-VFHAY,Female,0,1,1,61,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,115.1,7008.15,0,True,False,True,False,False,False,True,1.8564516129032258
6655-LHBYW,Male,0,0,0,50,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,114.35,5791.1,0,True,False,True,False,False,True,False,2.242156862745098
4959-JOSRX,Female,0,1,0,2,1,No,No,No,No,No,No,No,1,44.6,80.55,1,False,False,True,False,False,False,False,14.866666666666667
5046-NUHWD,Female,1,1,0,29,0,No phone service,Yes,No,Yes,No,No,Yes,1,45.0,1228.65,0,False,False,False,True,False,False,False,1.5
7273-TEFQD,Male,1,0,0,3,0,No phone service,No,No,Yes,No,No,Yes,1,41.15,132.2,1,False,False,False,True,False,False,False,10.2875
3606-TWKGI,Male,1,0,0,13,1,Yes,No,Yes,Yes,No,Yes,Yes,1,106.9,1364.3,1,True,False,False,True,False,False,False,7.635714285714286
7529-ZDFXI,Male,1,1,0,57,1,Yes,No,Yes,No,No,No,Yes,1,89.85,4925.35,0,True,False,False,True,False,False,False,1.5491379310344826
7605-BDWDC,Female,0,0,0,31,0,No phone service,Yes,Yes,No,Yes,No,Yes,1,49.85,1520.1,0,False,False,False,False,False,False,True,1.5578125
1950-KSVVJ,Female,0,1,0,45,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,113.3,5032.25,0,True,False,False,False,True,True,False,2.4630434782608694
0123-CRBRT,Female,0,1,1,61,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,88.1,5526.75,0,False,False,False,False,True,False,True,1.4209677419354838
6292-TOSSS,Male,0,0,0,50,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.9,1195.25,0,False,True,False,False,False,False,True,0.48823529411764705
3197-ARFOY,Female,1,0,0,19,1,No,Yes,Yes,No,Yes,Yes,Yes,1,105.0,2007.25,0,True,False,False,False,True,False,False,5.25
6323-AYBRX,Male,0,0,0,59,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.35,1099.6,1,False,True,False,False,True,False,True,0.3225
7014-ZZXAW,Female,0,1,0,71,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,24.25,1732.95,0,False,True,True,False,False,False,True,0.3368055555555556
4385-GZQXV,Female,1,0,0,16,1,No,No,No,No,Yes,Yes,Yes,1,94.45,1511.2,1,True,False,False,True,False,False,False,5.555882352941176
7633-MVPUY,Male,0,1,0,57,1,No,Yes,Yes,No,Yes,No,No,1,59.75,3450.15,0,False,False,False,True,False,False,True,1.0301724137931034
6366-ZGQGL,Male,0,0,0,1,0,No phone service,No,No,No,No,No,No,0,24.8,24.8,1,False,False,False,False,False,False,False,12.4
4716-HHKQH,Male,1,1,0,20,1,Yes,No,Yes,No,Yes,Yes,Yes,0,107.05,2172.05,0,True,False,False,True,False,False,False,5.097619047619047
5940-AHUHD,Male,0,0,0,1,1,No,No,No,No,No,No,No,0,70.6,70.6,1,True,False,False,False,True,False,False,35.3
6432-TWQLB,Male,0,1,0,5,1,Yes,No,Yes,No,Yes,No,No,1,85.4,401.1,1,True,False,False,True,False,False,False,14.233333333333334
4484-GLZOU,Female,0,1,0,52,1,Yes,No,Yes,Yes,No,Yes,Yes,1,105.05,5624.85,1,True,False,False,True,False,False,False,1.982075471698113
3179-GBRWV,Male,1,1,0,21,1,No,Yes,Yes,No,No,No,Yes,1,64.95,1339.8,0,False,False,False,False,False,False,False,2.9522727272727276
8645-KWHJO,Male,0,0,0,14,0,No phone service,No,No,Yes,Yes,Yes,Yes,1,55.0,771.95,0,False,False,False,True,False,False,False,3.6666666666666665
4130-MZLCC,Female,0,0,0,5,1,No,No,Yes,No,No,No,No,0,50.55,244.75,0,False,False,False,False,False,False,False,8.424999999999999
0314-TKOSI,Female,0,0,0,6,1,No,Yes,Yes,No,No,No,No,0,55.15,322.9,0,False,False,False,False,True,False,False,7.878571428571428
8229-MYEJZ,Female,0,0,0,10,1,No,No,Yes,No,No,No,No,0,51.2,498.25,0,False,False,False,True,False,False,False,4.654545454545455
2080-SRCDE,Female,0,0,1,1,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.4,25.4,0,False,True,False,False,True,False,False,12.7
9577-WJVCQ,Female,0,0,0,68,1,Yes,Yes,No,No,No,No,No,0,54.45,3687.75,0,False,False,False,False,True,False,False,0.7891304347826087
9512-UIBFX,Male,0,1,1,18,1,No,No,No,Yes,No,Yes,Yes,0,95.15,1779.95,1,True,False,False,False,True,False,False,5.007894736842106
6202-DYYFX,Female,0,0,0,22,1,Yes,No,No,No,No,No,No,1,76.0,1783.6,0,True,False,True,False,False,True,False,3.3043478260869565
3808-HFKDE,Female,0,0,0,20,1,No,No,No,No,No,No,No,1,44.35,927.15,0,False,False,False,True,False,False,False,2.111904761904762
5583-SXDAG,Male,0,1,0,1,1,No,No,No,No,No,No,No,0,70.0,70.0,1,True,False,False,True,False,False,False,35.0
3488-PGMQJ,Male,1,0,0,8,1,No,No,Yes,No,No,No,No,1,74.5,606.55,1,True,False,False,True,False,False,False,8.277777777777779
3580-REOAC,Male,0,0,0,10,1,No,No,No,No,No,No,No,1,44.85,435.4,1,False,False,True,False,False,False,False,4.077272727272727
7534-BFESC,Male,1,0,0,24,1,Yes,No,No,No,No,No,No,1,76.1,1712.7,1,True,False,False,True,False,False,False,3.0439999999999996
3727-OWVYD,Male,0,0,0,35,1,No,Yes,Yes,Yes,No,No,No,0,61.2,2021.2,0,False,False,False,False,True,True,False,1.7000000000000002
2294-SALNE,Male,0,1,1,23,1,No,No,Yes,Yes,Yes,No,No,0,86.8,1940.8,0,True,False,False,False,True,True,False,3.6166666666666667
4847-TAJYI,Female,1,0,0,6,1,No,No,No,No,No,Yes,Yes,1,89.35,567.8,0,True,False,False,True,False,False,False,12.764285714285714
1563-IWQEX,Female,0,0,0,12,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.7,220.35,0,False,True,False,False,True,False,False,1.5153846153846153
8203-XJZRC,Male,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.25,20.25,0,False,True,False,False,True,False,False,10.125
6556-DBKZF,Female,0,1,1,71,1,No,No,No,Yes,No,No,No,0,76.05,5436.45,0,True,False,False,True,False,False,True,1.05625
6851-WEFYX,Male,1,1,0,35,1,Yes,No,No,Yes,No,Yes,Yes,1,100.8,3437.5,0,True,False,False,True,False,False,False,2.8
2985-JUUBZ,Male,0,1,1,40,1,Yes,No,No,Yes,No,Yes,Yes,1,74.55,3015.75,0,False,False,False,True,False,False,False,1.818292682926829
6390-DSAZX,Female,0,0,1,1,1,No,Yes,No,No,No,No,No,1,73.6,73.6,1,True,False,False,False,True,False,False,36.8
0895-LMRSF,Male,0,0,0,23,1,No,No,No,No,No,Yes,Yes,1,64.9,1509.8,0,False,False,False,False,False,True,False,2.704166666666667
8098-LLAZX,Female,1,0,0,4,1,Yes,No,No,No,No,Yes,Yes,1,95.45,396.1,1,True,False,False,True,False,False,False,19.09
8266-VBFQL,Male,0,0,0,4,1,No,No,No,Yes,Yes,No,Yes,1,90.4,356.65,0,True,False,False,True,False,False,False,18.080000000000002
8181-YHCMF,Female,0,1,1,68,0,No phone service,No,Yes,Yes,Yes,Yes,Yes,0,60.3,4109.0,0,False,False,True,False,False,False,True,0.8739130434782608
2240-HSJQD,Male,0,0,1,38,1,Yes,No,Yes,No,No,No,No,1,81.85,3141.7,0,True,False,False,False,True,False,False,2.0987179487179484
1248-DYXUB,Male,0,1,1,52,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.8,1229.1,0,False,True,False,False,True,False,True,0.4679245283018868
0265-EDXBD,Male,1,1,0,32,1,Yes,No,No,No,No,No,No,1,74.9,2303.35,1,True,False,False,True,False,False,False,2.26969696969697
4115-BNPJY,Male,0,1,1,29,1,No,No,No,Yes,Yes,Yes,Yes,0,75.55,2054.4,0,False,False,False,False,True,False,True,2.518333333333333
3167-SNQPL,Male,1,1,1,38,1,Yes,No,Yes,No,No,Yes,Yes,0,101.15,3741.85,0,True,False,False,True,False,False,False,2.5935897435897437
